Time,p_10_1,p_10_10,p_10_11,p_10_12,p_10_13,p_10_14,p_10_15,p_10_2,p_10_3,p_10_4,p_10_5,p_10_6,p_10_7,p_10_8,p_10_9,p_11_1,p_11_10,p_11_11,p_11_12,p_11_13,p_11_14,p_11_15,p_11_2,p_11_3,p_11_4,p_11_5,p_11_6,p_11_7,p_11_8,p_11_9,p_12_1,p_12_10,p_12_11,p_12_12,p_12_13,p_12_14,p_12_15,p_12_2,p_12_3,p_12_4,p_12_5,p_12_6,p_12_7,p_12_8,p_12_9,p_13_1,p_13_10,p_13_11,p_13_12,p_13_13,p_13_14,p_13_15,p_13_2,p_13_3,p_13_4,p_13_5,p_13_6,p_13_7,p_13_8,p_13_9,p_14_1,p_14_10,p_14_11,p_14_12,p_14_13,p_14_14,p_14_15,p_14_2,p_14_3,p_14_4,p_14_5,p_14_6,p_14_7,p_14_8,p_14_9,p_15_1,p_15_10,p_15_11,p_15_12,p_15_13,p_15_14,p_15_15,p_15_2,p_15_3,p_15_4,p_15_5,p_15_6,p_15_7,p_15_8,p_15_9,p_1_1,p_1_10,p_1_11,p_1_12,p_1_13,p_1_14,p_1_15,p_1_2,p_1_3,p_1_4,p_1_5,p_1_6,p_1_7,p_1_8,p_1_9,p_2_1,p_2_10,p_2_11,p_2_12,p_2_13,p_2_14,p_2_15,p_2_2,p_2_3,p_2_4,p_2_5,p_2_6,p_2_7,p_2_8,p_2_9,p_3_1,p_3_10,p_3_11,p_3_12,p_3_13,p_3_14,p_3_15,p_3_2,p_3_3,p_3_4,p_3_5,p_3_6,p_3_7,p_3_8,p_3_9,p_4_1,p_4_10,p_4_11,p_4_12,p_4_13,p_4_14,p_4_15,p_4_2,p_4_3,p_4_4,p_4_5,p_4_6,p_4_7,p_4_8,p_4_9,p_5_1,p_5_10,p_5_11,p_5_12,p_5_13,p_5_14,p_5_15,p_5_2,p_5_3,p_5_4,p_5_5,p_5_6,p_5_7,p_5_8,p_5_9,p_6_1,p_6_10,p_6_11,p_6_12,p_6_13,p_6_14,p_6_15,p_6_2,p_6_3,p_6_4,p_6_5,p_6_6,p_6_7,p_6_8,p_6_9,p_7_1,p_7_10,p_7_11,p_7_12,p_7_13,p_7_14,p_7_15,p_7_2,p_7_3,p_7_4,p_7_5,p_7_6,p_7_7,p_7_8,p_7_9,p_8_1,p_8_10,p_8_11,p_8_12,p_8_13,p_8_14,p_8_15,p_8_2,p_8_3,p_8_4,p_8_5,p_8_6,p_8_7,p_8_8,p_8_9,p_9_1,p_9_10,p_9_11,p_9_12,p_9_13,p_9_14,p_9_15,p_9_2,p_9_3,p_9_4,p_9_5,p_9_6,p_9_7,p_9_8,p_9_9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.814070029349181e-12,0.001687027219256137,5.618479163776276e-05,1.403876605591355e-06,2.808137640711752e-08,4.688290046106251e-10,6.814070029349157e-12,4.688290046106272e-10,2.808137640711775e-08,1.403876605591377e-06,5.618479163776465e-05,0.001687027219256257,0.03379620007044567,0.3396499408495347,0.03379620007044131,2.291449544326701e-13,5.618479163776276e-05,1.871211010817643e-06,4.677876827717632e-08,9.370906800021402e-10,1.569086584881025e-11,2.291449544326694e-13,1.569086584881031e-11,9.370906800021451e-10,4.677876827717679e-08,1.871211010817676e-06,5.618479163776463e-05,0.001125620106111307,0.0113122097704897,0.001125620106111246,5.819801482561488e-15,1.403876605591354e-06,4.677876827717632e-08,1.171165487768114e-09,2.352993086337641e-11,3.958422094337478e-13,5.81980148256147e-15,3.958422094337492e-13,2.352993086337652e-11,1.171165487768122e-09,4.677876827717677e-08,1.403876605591377e-06,2.812513389896337e-05,0.000282668328083045,2.812513389896274e-05,1.192917178143921e-16,2.808137640711752e-08,9.370906800021398e-10,2.352993086337641e-11,4.749625388215057e-13,8.043350855204368e-15,1.192917178143917e-16,8.043350855204395e-15,4.749625388215075e-13,2.352993086337653e-11,9.370906800021451e-10,2.808137640711774e-08,5.623002018899395e-07,5.651233376773591e-06,5.62300201889934e-07,2.059384527274862e-18,4.688290046106249e-10,1.569086584881024e-11,3.958422094337477e-13,8.043350855204367e-15,1.373865788345281e-16,2.059384527274856e-18,1.373865788345285e-16,8.043350855204394e-15,3.958422094337492e-13,1.569086584881031e-11,4.68829004610627e-10,9.373925479907594e-09,9.416335766663843e-08,9.373925479907551e-09,3.126085535907706e-20,6.81407002934916e-12,2.291449544326693e-13,5.819801482561469e-15,1.192917178143917e-16,2.059384527274856e-18,3.126085535907699e-20,2.059384527274861e-18,1.192917178143921e-16,5.819801482561489e-15,2.2914495443267e-13,6.814070029349176e-12,1.358378039511002e-10,1.36246962554801e-09,1.358378039510998e-10,3.126085535907714e-20,6.814070029349201e-12,2.291449544326708e-13,5.819801482561504e-15,1.192917178143925e-16,2.059384527274868e-18,3.126085535907715e-20,2.059384527274867e-18,1.192917178143924e-16,5.819801482561505e-15,2.291449544326708e-13,6.814070029349201e-12,1.358378039511005e-10,1.362469625548009e-09,1.358378039511006e-10,2.059384527274868e-18,4.688290046106294e-10,1.569086584881038e-11,3.958422094337507e-13,8.043350855204424e-15,1.373865788345289e-16,2.059384527274869e-18,1.373865788345289e-16,8.043350855204419e-15,3.958422094337506e-13,1.569086584881038e-11,4.688290046106294e-10,9.373925479907643e-09,9.41633576666384e-08,9.373925479907643e-09,1.192917178143924e-16,2.808137640711797e-08,9.370906800021507e-10,2.352993086337663e-11,4.749625388215093e-13,8.043350855204422e-15,1.192917178143925e-16,8.043350855204419e-15,4.749625388215093e-13,2.352993086337663e-11,9.370906800021505e-10,2.808137640711797e-08,5.62300201889945e-07,5.65123337677359e-06,5.623002018899454e-07,5.819801482561504e-15,1.403876605591399e-06,4.677876827717724e-08,1.171165487768129e-09,2.352993086337663e-11,3.958422094337506e-13,5.819801482561505e-15,3.958422094337506e-13,2.352993086337663e-11,1.171165487768129e-09,4.677876827717724e-08,1.403876605591399e-06,2.812513389896401e-05,0.000282668328083045,2.812513389896401e-05,2.291449544326707e-13,5.618479163776657e-05,1.87121101081771e-06,4.677876827717724e-08,9.370906800021509e-10,1.569086584881037e-11,2.291449544326708e-13,1.569086584881038e-11,9.370906800021507e-10,4.677876827717724e-08,1.87121101081771e-06,5.618479163776655e-05,0.001125620106111368,0.01131220977048971,0.001125620106111368,6.814070029349199e-12,0.00168702721925638,5.618479163776655e-05,1.403876605591399e-06,2.808137640711798e-08,4.688290046106293e-10,6.814070029349198e-12,4.688290046106294e-10,2.808137640711797e-08,1.403876605591399e-06,5.618479163776656e-05,0.00168702721925638,0.03379620007045004,0.3396499408495351,0.03379620007045003,1.358378039511006e-10,0.03379620007045004,0.001125620106111368,2.812513389896402e-05,5.623002018899453e-07,9.373925479907643e-09,1.358378039511006e-10,9.373925479907643e-09,5.62300201889945e-07,2.812513389896401e-05,0.001125620106111368,0.03379620007045003,0.6770514473664834,6.804308412906742,0.6770514473664836,1.362469625548009e-09,0.3396499408495349,0.0113122097704897,0.000282668328083045,5.65123337677359e-06,9.416335766663843e-08,1.36246962554801e-09,9.416335766663843e-08,5.651233376773592e-06,0.000282668328083045,0.0113122097704897,0.3396499408495347,6.80430841290673,68.38273710995827,6.804308412906735,1.358378039511002e-10,0.03379620007044132,0.001125620106111247,2.812513389896274e-05,5.62300201889934e-07,9.373925479907552e-09,1.358378039510998e-10,9.373925479907599e-09,5.623002018899399e-07,2.812513389896338e-05,0.001125620106111307,0.03379620007044566,0.6770514473662992,6.80430841290673,0.6770514473661159
2,2.384262215014919e-09,0.01845813477235814,0.00122646000213502,6.119950591545491e-05,2.44472294305491e-06,8.142685110055574e-08,2.384262215021844e-09,8.142685110019651e-08,2.444722943054651e-06,6.119950591543298e-05,0.001226460002134113,0.01845813477236012,0.185806842019831,0.9474946441214404,0.185806842019806,1.586361425850442e-10,0.001226460002135183,8.149121139218174e-05,4.06643242639414e-06,1.624649123660779e-07,5.413384032901033e-09,1.586361425864657e-10,5.413384032829258e-09,1.624649123660842e-07,4.066432426394043e-06,8.149121139217598e-05,0.001226460002135239,0.01234611472235727,0.06295671598474374,0.01234611472235556,7.936793168272191e-12,6.119950591543672e-05,4.066432426393783e-06,2.029460538064596e-07,8.111439820040123e-09,2.704837072520106e-10,7.936793168330076e-12,2.70483707249371e-10,8.111439819997356e-09,2.029460538074074e-07,4.06643242639398e-06,6.119950591544022e-05,0.0006160740720402497,0.003141575762265146,0.0006160740720401346,3.18487150441397e-13,2.444722943054451e-06,1.624649123660716e-07,8.111439819979843e-09,3.244510767176715e-10,1.083286608716795e-11,3.184871504426776e-13,1.083286608712063e-11,3.244510767170356e-10,8.111439819998595e-09,1.624649123660815e-07,2.444722943054663e-06,2.460969731546595e-05,0.0001254956295348039,2.460969731545667e-05,1.068228146447291e-14,8.142685110055251e-08,5.41338403286581e-09,2.704837072494897e-10,1.083286608713037e-11,3.623722014725298e-13,1.068228146449311e-14,3.623722014719471e-13,1.083286608712992e-11,2.704837072500537e-10,5.413384032866091e-09,8.142685110055763e-08,8.195585946389738e-07,4.179207576255592e-06,8.195585946388506e-07,3.160297020302947e-16,2.384262215022395e-09,1.586361425855043e-10,7.936793168278028e-12,3.184871504415629e-13,1.068228146448084e-14,3.160297020305419e-16,1.068228146447612e-14,3.184871504417036e-13,7.936793168289147e-12,1.58636142585652e-10,2.384262215021669e-09,2.39876452248917e-08,1.223023164153135e-07,2.39876452249339e-08,3.160297020301807e-16,2.384262215024216e-09,1.586361425857444e-10,7.936793168286407e-12,3.184871504415912e-13,1.06822814644785e-14,3.160297020304447e-16,1.068228146447434e-14,3.184871504419627e-13,7.936793168316578e-12,1.586361425865438e-10,2.384262215023934e-09,2.398764522492156e-08,1.223023164152139e-07,2.398764522492782e-08,1.068228146446351e-14,8.142685110070094e-08,5.41338403287033e-09,2.70483707249852e-10,1.083286608712832e-11,3.623722014723853e-13,1.068228146448739e-14,3.623722014715254e-13,1.083286608712293e-11,2.704837072509158e-10,5.41338403290076e-09,8.142685110070295e-08,8.195585946401444e-07,4.179207576252198e-06,8.195585946400961e-07,3.184871504409724e-13,2.444722943062685e-06,1.624649123662462e-07,8.111439819998604e-09,3.244510767176176e-10,1.083286608716517e-11,3.184871504423852e-13,1.083286608709355e-11,3.244510767157061e-10,8.111439819983582e-09,1.624649123662375e-07,2.444722943062876e-06,2.460969731546571e-05,0.0001254956295347354,2.460969731545763e-05,7.936793168265562e-12,6.11995059154401e-05,4.06643242639473e-06,2.029460538065029e-07,8.111439820119825e-09,2.70483707252208e-10,7.936793168311681e-12,2.704837072488746e-10,8.11143981998337e-09,2.029460538064643e-07,4.066432426394247e-06,6.119950591545198e-05,0.0006160740720408306,0.003141575762265077,0.0006160740720402612,1.586361425851228e-10,0.00122646000213479,8.149121139220236e-05,4.066432426395402e-06,1.624649123662707e-07,5.413384032833451e-09,1.58636142584986e-10,5.413384032829239e-09,1.624649123661687e-07,4.066432426394428e-06,8.149121139219159e-05,0.001226460002134969,0.01234611472235854,0.06295671598474478,0.01234611472235744,2.384262215013686e-09,0.01845813477236127,0.001226460002135364,6.11995059154596e-05,2.444722943063057e-06,8.142685110031379e-08,2.384262215017171e-09,8.142685110005542e-08,2.444722943047231e-06,6.119950591546258e-05,0.001226460002135393,0.01845813477236454,0.1858068420198409,0.9474946441214783,0.1858068420198318,2.398764522483485e-08,0.1858068420198311,0.01234611472235603,0.0006160740720404958,2.460969731545768e-05,8.195585946345714e-07,2.398764522483256e-08,8.195585946347576e-07,2.460969731546836e-05,0.0006160740720408291,0.01234611472235668,0.1858068420198528,1.870419133420372,9.537895040815636,1.870419133420371,1.223023164152744e-07,0.9474946441214428,0.06295671598475029,0.003141575762265546,0.0001254956295347758,4.179207576254854e-06,1.223023164153007e-07,4.179207576253906e-06,0.0001254956295348119,0.003141575762265371,0.06295671598475143,0.9474946441214709,9.537895040815609,48.63698153915587,9.537895040815599,2.398764522485339e-08,0.1858068420198101,0.01234611472235602,0.0006160740720401938,2.460969731546471e-05,8.195585946387033e-07,2.398764522490162e-08,8.195585946346843e-07,2.460969731546336e-05,0.0006160740720405484,0.01234611472235692,0.1858068420198069,1.870419133420214,9.537895040815574,1.870419133419984
3,6.358917276669456e-08,0.06474895076523174,0.006426930313361803,0.0004798626156095697,2.870532001170262e-05,1.432303957865252e-06,6.358917276679938e-08,1.432303957863581e-06,2.870532001169203e-05,0.0004798626156091414,0.006426930313358181,0.06474895076523532,0.4380854388188188,1.525037999239283,0.4380854388187762,6.314800954342506e-09,0.006426930313362008,0.0006379243501420526,4.762975422737379e-05,2.849299805864134e-06,1.421901253697402e-07,6.31480095436063e-09,1.42190125369469e-07,2.849299805862761e-06,4.762975422735603e-05,0.0006379243501418675,0.006426930313362341,0.04348398311660761,0.1513731625023275,0.04348398311660695,4.719891805884177e-10,0.0004798626156095206,4.762975422737124e-05,3.556327623934335e-06,2.127747038300086e-07,1.06214808438207e-08,4.719891805900064e-10,1.062148084380212e-08,2.127747038300352e-07,3.556327623938355e-06,4.762975422736736e-05,0.0004798626156095766,0.003246742252469366,0.01130230303246113,0.003246742252468822,2.829006208775942e-11,2.870532001169578e-05,2.849299805863222e-06,2.127747038298766e-07,1.273420900463872e-08,6.360337295316212e-10,2.829006208784753e-11,6.360337295308966e-10,1.273420900464465e-08,2.127747038300702e-07,2.849299805863336e-06,2.87053200117028e-05,0.0001942214703647979,0.000676115783942001,0.0001942214703646065,1.416183984542921e-12,1.432303957864938e-06,1.421901253696074e-07,1.062148084379998e-08,6.360337295307669e-10,3.179619721141791e-11,1.41618398454641e-12,3.179619721139693e-11,6.360337295312252e-10,1.062148084381052e-08,1.421901253696213e-07,1.432303957865288e-06,9.690708400748488e-06,3.373516413072937e-05,9.690708400743455e-06,6.31984879667595e-14,6.358917276679398e-08,6.314800954351557e-09,4.71989180588771e-10,2.829006208777219e-11,1.416183984544182e-12,6.319848796686449e-14,1.416183984543862e-12,2.829006208779464e-11,4.71989180589175e-10,6.314800954353257e-09,6.358917276680003e-08,4.301704114740622e-07,1.497448373227878e-06,4.30170411474066e-07,6.319848796669884e-14,6.3589172766853e-08,6.314800954359469e-09,4.719891805893543e-10,2.829006208780884e-11,1.416183984545851e-12,6.319848796690593e-14,1.416183984543286e-12,2.829006208780919e-11,4.719891805899457e-10,6.314800954366806e-09,6.358917276686971e-08,4.301704114744365e-07,1.497448373227562e-06,4.301704114742182e-07,1.416183984540884e-12,1.432303957865871e-06,1.421901253697149e-07,1.062148084381065e-08,6.360337295314783e-10,3.179619721145464e-11,1.41618398454713e-12,3.179619721135949e-11,6.360337295308967e-10,1.062148084381875e-08,1.421901253698117e-07,1.432303957866443e-06,9.69070840075708e-06,3.373516413074147e-05,9.690708400750385e-06,2.829006208772079e-11,2.870532001170561e-05,2.849299805864171e-06,2.12774703830072e-07,1.273420900464437e-08,6.360337295321861e-10,2.829006208784839e-11,6.360337295300201e-10,1.273420900462765e-08,2.127747038300045e-07,2.849299805865202e-06,2.870532001171811e-05,0.0001942214703649806,0.0006761157839417884,0.0001942214703647484,4.719891805880634e-10,0.0004798626156094538,4.76297542273658e-05,3.556327623933833e-06,2.127747038302917e-07,1.062148084382581e-08,4.719891805895955e-10,1.062148084379397e-08,2.127747038299664e-07,3.556327623935537e-06,4.762975422739534e-05,0.000479862615609598,0.003246742252471329,0.01130230303246228,0.00324674225246922,6.314800954341529e-09,0.006426930313360082,0.0006379243501409151,4.762975422734444e-05,2.849299805863975e-06,1.421901253695823e-07,6.314800954347685e-09,1.42190125369482e-07,2.849299805865232e-06,4.762975422739835e-05,0.0006379243501420934,0.006426930313360565,0.04348398311661014,0.1513731625023335,0.0434839831166107,6.358917276666796e-08,0.06474895076523611,0.006426930313362188,0.0004798626156090883,2.87053200117057e-05,1.432303957864439e-06,6.35891727667502e-08,1.432303957863136e-06,2.870532001169418e-05,0.0004798626156096628,0.006426930313362991,0.0647489507652301,0.4380854388188244,1.525037999239382,0.438085438818809,4.301704114736492e-07,0.4380854388188039,0.04348398311661589,0.003246742252470225,0.0001942214703649216,9.690708400741239e-06,4.301704114735858e-07,9.690708400742001e-06,0.0001942214703648667,0.003246742252471525,0.04348398311661898,0.4380854388188469,2.964062080064708,10.31827620007527,2.964062080064704,1.497448373227887e-06,1.525037999239288,0.1513731625023406,0.01130230303246152,0.0006761157839419332,3.373516413072641e-05,1.497448373227666e-06,3.373516413073934e-05,0.0006761157839421027,0.01130230303246342,0.1513731625023465,1.525037999239366,10.31827620007525,35.91931883101137,10.31827620007522,4.30170411473591e-07,0.4380854388187878,0.04348398311660906,0.003246742252469063,0.0001942214703647765,9.690708400746667e-06,4.301704114740355e-07,9.690708400739877e-06,0.0001942214703648105,0.00324674225247039,0.04348398311660566,0.4380854388187744,2.964062080064677,10.31827620007519,2.964062080064428
4,5.929907885836254e-07,0.1436576485903509,0.01890434840150834,0.001875508057426611,0.0001492461357868373,9.913246234253405e-06,5.929907885839555e-07,9.913246234250644e-06,0.0001492461357867483,0.001875508057424988,0.0189043484015033,0.1436576485903565,0.7371922733201108,1.986642385801359,0.7371922733200411,7.804541048946324e-08,0.0189043484015082,0.00248767032037736,0.0002468003664210423,1.963947867423221e-05,1.304546427683452e-06,7.804541048952977e-08,1.304546427683045e-06,1.963947867421969e-05,0.0002468003664209011,0.002487670320376631,0.01890434840150856,0.09700909734381304,0.2614269890009726,0.09700909734381827,7.746083270829703e-09,0.001875508057426562,0.0002468003664210352,2.448491944759366e-05,1.948495747407323e-06,1.294434032277038e-07,7.746083270836987e-09,1.294434032276746e-07,1.948495747407787e-06,2.448491944759204e-05,0.0002468003664210036,0.001875508057426736,0.009624351533332328,0.02593631294253998,0.009624351533331469,6.169309242381255e-10,0.0001492461357867917,1.963947867422717e-05,1.94849574740762e-06,1.550782978259243e-07,1.030474894972106e-08,6.169309242386337e-10,1.030474894972067e-08,1.550782978259869e-07,1.948495747408205e-06,1.96394786742283e-05,0.0001492461357868463,0.0007658781525674678,0.002063944119798589,0.0007658781525667496,4.104029150099361e-11,9.913246234249732e-06,1.30454642768319e-06,1.294434032276607e-07,1.030474894971738e-08,6.850269458125352e-10,4.104029150101906e-11,6.8502694581264e-10,1.030474894972279e-08,1.294434032277167e-07,1.3045464276834e-06,9.913246234254079e-06,5.087122384951882e-05,0.0001370925533839296,5.087122384947537e-05,2.461352598963337e-12,5.929907885837721e-07,7.804541048949315e-08,7.746083270830953e-09,6.169309242380911e-10,4.104029150099438e-11,2.461352598964298e-12,4.104029150100706e-11,6.169309242384535e-10,7.746083270834581e-09,7.804541048951119e-08,5.92990788583992e-07,3.042881382694542e-06,8.200217995086751e-06,3.042881382692658e-06,2.461352598962041e-12,5.929907885839535e-07,7.804541048952385e-08,7.746083270835296e-09,6.1693092423847e-10,4.104029150102276e-11,2.461352598965862e-12,4.104029150100161e-11,6.169309242386522e-10,7.74608327084013e-09,7.80454104895674e-08,5.929907885842873e-07,3.042881382697341e-06,8.200217995091094e-06,3.042881382694701e-06,4.104029150096846e-11,9.913246234249253e-06,1.304546427683157e-06,1.294434032276885e-07,1.030474894971991e-08,6.850269458127912e-10,4.104029150103223e-11,6.850269458124018e-10,1.030474894972265e-08,1.294434032277596e-07,1.304546427683741e-06,9.913246234255438e-06,5.087122384956349e-05,0.0001370925533840247,5.087122384950985e-05,6.169309242378878e-10,0.0001492461357867138,1.963947867421815e-05,1.948495747407227e-06,1.550782978258901e-07,1.030474894972136e-08,6.16930924238615e-10,1.030474894971853e-08,1.550782978259849e-07,1.94849574740866e-06,1.963947867423492e-05,0.0001492461357867946,0.0007658781525682536,0.002063944119798559,0.0007658781525673603,7.746083270830422e-09,0.001875508057426201,0.0002468003664208049,2.448491944757002e-05,1.948495747405829e-06,1.294434032276679e-07,7.746083270834145e-09,1.294434032277167e-07,1.948495747408881e-06,2.448491944760452e-05,0.0002468003664211169,0.001875508057426556,0.009624351533334727,0.02593631294254461,0.009624351533332414,7.804541048950029e-08,0.01890434840150482,0.00248767032037224,0.0002468003664206361,1.963947867420874e-05,1.304546427682946e-06,7.804541048948425e-08,1.304546427684113e-06,1.963947867424272e-05,0.0002468003664211382,0.002487670320377185,0.01890434840150305,0.09700909734381644,0.2614269890009902,0.09700909734382479,5.929907885838187e-07,0.1436576485903545,0.01890434840150849,0.001875508057424513,0.0001492461357866628,9.913246234249582e-06,5.929907885837657e-07,9.913246234257259e-06,0.0001492461357869392,0.00187550805742701,0.01890434840150921,0.1436576485903148,0.7371922733201112,1.986642385801539,0.7371922733201036,3.042881382695651e-06,0.7371922733200891,0.09700909734384919,0.009624351533334614,0.0007658781525681204,5.087122384957833e-05,3.042881382695831e-06,5.08712238495672e-05,0.0007658781525678379,0.009624351533337105,0.0970090973438554,0.7371922733201353,3.782978571765683,10.19462003875146,3.782978571765671,8.2002179950902e-06,1.986642385801365,0.2614269890009889,0.02593631294253921,0.002063944119798507,0.0001370925533839235,8.200217995086168e-06,0.0001370925533840063,0.002063944119799127,0.02593631294254709,0.261426989001006,1.986642385801514,10.19462003875144,27.47322548483177,10.19462003875139,3.042881382694713e-06,0.7371922733200644,0.09700909734382362,0.009624351533331986,0.0007658781525673896,5.087122384951181e-05,3.042881382694162e-06,5.087122384955314e-05,0.0007658781525675757,0.009624351533333629,0.0970090973438094,0.7371922733200694,3.782978571765808,10.19462003875138,3.782978571765473
5,3.120963997853687e-06,0.2493879037527468,0.04072665028267847,0.005028498437852053,0.0004987167658362462,4.132462120616329e-05,3.120963997853742e-06,4.132462120616435e-05,0.0004987167658360523,0.005028498437850206,0.04072665028268241,0.2493879037527602,1.038278848302569,2.325948391790251,1.038278848302485,5.096957649104806e-07,0.04072665028267751,0.006650920941686803,0.000821181265232791,8.144271879711751e-05,6.748549824533195e-06,5.096957649106115e-07,6.748549824532414e-06,8.144271879707583e-05,0.0008211812652324733,0.006650920941686065,0.04072665028267838,0.1695571911705293,0.3798412169672776,0.1695571911705339,6.294149432344607e-08,0.005028498437852072,0.0008211812652327831,0.0001013896868489103,1.005564917407257e-05,8.332711296990439e-07,6.294149432346432e-08,8.332711296989412e-07,1.005564917407088e-05,0.0001013896868488643,0.0008211812652327118,0.005028498437852323,0.02093514836800968,0.04689871736819145,0.02093514836800911,6.244704423967662e-09,0.0004987167658361498,8.144271879710599e-05,1.005564917407395e-05,9.973425626407364e-07,8.265436032745872e-08,6.244704423968965e-09,8.265436032745984e-08,9.973425626407493e-07,1.0055649174073e-05,8.144271879710992e-05,0.0004987167658362742,0.002076318315722324,0.00465134936687162,0.002076318315721442,5.178201985934185e-10,4.132462120614943e-05,6.74854982453257e-06,8.33271129699044e-07,8.265436032745394e-08,6.851324183297831e-09,5.178201985934642e-10,6.851324183298971e-09,8.265436032747003e-08,8.332711296991366e-07,6.748549824533774e-06,4.132462120616612e-05,0.0001720485348508048,0.0003854231284362815,0.0001720485348507053,3.915994861541726e-11,3.120963997852511e-06,5.096957649104919e-07,6.294149432345128e-08,6.244704423967339e-09,5.178201985933534e-10,3.915994861541568e-11,5.17820198593505e-10,6.244704423969359e-09,6.294149432346662e-08,5.096957649106247e-07,3.120963997853986e-06,1.299350456368231e-05,2.910814212077627e-05,1.29935045636737e-05,3.915994861541548e-11,3.120963997852671e-06,5.096957649104289e-07,6.294149432344521e-08,6.244704423967092e-09,5.178201985933849e-10,3.915994861542116e-11,5.178201985935904e-10,6.244704423971311e-09,6.294149432348786e-08,5.096957649107298e-07,3.120963997854647e-06,1.299350456369136e-05,2.910814212079331e-05,1.29935045636813e-05,5.178201985934497e-10,4.132462120614014e-05,6.748549824529603e-06,8.332711296986574e-07,8.265436032741815e-08,6.851324183295822e-09,5.178201985933777e-10,6.851324183300484e-09,8.26543603274957e-08,8.332711296993491e-07,6.748549824533639e-06,4.132462120616257e-05,0.0001720485348508891,0.0003854231284364939,0.0001720485348507678,6.244704423969686e-09,0.0004987167658358766,8.144271879704886e-05,1.005564917406558e-05,9.973425626398889e-07,8.26543603274059e-08,6.244704423966202e-09,8.265436032749814e-08,9.973425626412624e-07,1.005564917407707e-05,8.144271879711513e-05,0.0004987167658360383,0.002076318315723371,0.004651349366872506,0.002076318315722355,6.294149432348614e-08,0.005028498437851715,0.0008211812652321299,0.0001013896868487968,1.005564917405906e-05,8.332711296983016e-07,6.294149432342623e-08,8.332711296995932e-07,1.00556491740789e-05,0.0001013896868489342,0.000821181265232843,0.005028498437851739,0.02093514836800824,0.04689871736819867,0.02093514836801101,5.096957649108892e-07,0.04072665028267942,0.006650920941680255,0.0008211812652318042,8.144271879701371e-05,6.748549824528995e-06,5.096957649103789e-07,6.748549824538892e-06,8.144271879714999e-05,0.0008211812652329258,0.006650920941686304,0.04072665028267358,0.169557191170534,0.3798412169673062,0.1695571911705477,3.120963997855854e-06,0.2493879037527591,0.04072665028267993,0.005028498437849526,0.0004987167658357547,4.132462120615359e-05,3.120963997853557e-06,4.132462120620307e-05,0.0004987167658366508,0.005028498437852874,0.04072665028267867,0.2493879037527026,1.038278848302586,2.325948391790421,1.038278848302605,1.299350456369387e-05,1.038278848302584,0.1695571911705787,0.02093514836801228,0.002076318315723419,0.0001720485348510311,1.299350456369454e-05,0.0001720485348510134,0.002076318315723143,0.02093514836801388,0.1695571911705854,1.038278848302585,4.322678167241248,9.683618500233822,4.322678167241233,2.910814212079178e-05,2.325948391790257,0.3798412169672837,0.04689871736819008,0.004651349366871816,0.0003854231284362975,2.910814212077694e-05,0.0003854231284364867,0.004651349366872843,0.04689871736820132,0.3798412169673092,2.325948391790397,9.683618500233823,21.69321716916922,9.683618500233745,1.299350456368991e-05,1.038278848302506,0.1695571911705409,0.02093514836800988,0.002076318315722252,0.0001720485348507937,1.299350456368096e-05,0.000172048534850966,0.002076318315722542,0.02093514836800892,0.1695571911705282,1.038278848302587,4.322678167241393,9.68361850023375,4.322678167241082
